TransactionID;FoodItem
6176;Roti Bakar
6176;Teh Tubruk
6176;Teh Tubruk
6176;Teh Tubruk
6177;Pisang Goreng
6178;Spaghetti Bolognese
6178;Fresh Orange Juice
6179;Latte
6180;Cappuccino
6180;Latte
6180;Latte
6180;Latte
6181;Pisang Goreng Tuna Sandwich
6181;Pisang Goreng Tuna Sandwich
6181;Pisang Goreng Tuna Sandwich
6181;Pisang Goreng Tuna Sandwich
6181;Pisang Goreng Tuna Sandwich
6181;Latte
6181;Teh Tarik
6181;Teh Tubruk
6182;Roti Bakar
6182;Jasmine
6182;Nasi Goreng Jawa
6182;Pisang Goreng
6182;Teh Tubruk
6183;Kopi Tubruk
6183;Kopi Tubruk
6183;Latte
6183;Latte
6183;Latte
6183;Latte
6184;Kopi Tubruk
6184;Latte
6185;Teh Tarik
6186;Kopi Tubruk
6187;Bakmi Goreng Jawa
6187;Double Espresso
6187;Extra Kerupuk Putih
6187;Fresh Orange Juice
6187;Kopi Tubruk
6187;Latte
6187;Macchiato
6187;Mineral Water
6187;Nasi Goreng Jawa
6187;Pisang Goreng
6187;Pisang Goreng
6187;Rawon
6187;Rawon
6187;Roti Bakar
6187;Teh Tarik
6187;Teh Tarik
6187;Teh Tubruk
6188;Pisang Goreng
6188;Roti Bakar
6189;Bakmi Godog Keju
6189;Bakmi Godog Keju
6189;Bakmi Godog Keju
6189;Mineral Water
6189;Mineral Water
6189;Teh Tubruk
6190;Pisang Goreng
6191;Latte
6191;Mineral Water
6191;Roti Bakar
6192;Pisang Goreng
6192;Teh Tubruk
6194;Cappuccino
6194;Rawon
6194;Pisang Goreng
6194;Pisang Goreng
6194;Roti Bakar
6194;Espresso
6194;Jasmine
6194;Jasmine
6194;Kopi Tubruk
6195;Americano
6195;Fresh Orange Juice
6195;Teh Tarik
6195;Teh Tarik
6195;Teh Tubruk
6195;Teh Tubruk
6195;Teh Tubruk
6196;Americano
6196;Pisang Goreng
6196;Teh Tarik
6196;Teh Tubruk
6197;Americano
6197;Pisang Goreng
6197;Teh Tubruk
6198;Pisang Goreng
6198;Roti Bakar
6199;Espresso
6199;Iced Tea
6199;Kopi Tubruk
6199;Latte
6200;Espresso
6201;Pisang Goreng
6201;Pisang Goreng
6201;Pisang Goreng
6201;Pisang Goreng
6201;Pisang Goreng
6201;Rawon
6202;Bakmi Godog Keju
6202;Bakmi Godog Keju
6202;Teh Tubruk
6206;Bakmi Goreng Jawa
6206;Pisang Goreng
6206;Soto Ayam
6206;Teh Tubruk
6207;Mineral Water
6207;Mineral Water
6207;Nasi Goreng Jawa
6207;Teh Tubruk
6207;Teh Tubruk
6208;Americano
6209;Bakmi Goreng Jawa
6209;Rawon
6209;Rawon
6209;Teh Tubruk
6209;Teh Tubruk
6210;Pisang Goreng
6210;Fresh Orange Juice
6211;Fresh Orange Juice
6212;Nasi Goreng Jawa
6212;Teh Tubruk
6213;Extra Kerupuk Putih
6213;Extra Kerupuk Putih
6213;Pisang Goreng
6213;Soto Ayam
6213;Teh Tubruk
6214;Extra Kerupuk Putih
6214;Fresh Orange Juice
6214;Hot/Ice Lemon Tea
6214;Latte
6214;Roti Bakar
6214;Roti Bakar
6215;Rawon
6216;French Fries
6216;Roti Bakar
6216;Roti Bakar
6216;Teh Tubruk
6216;Teh Tubruk
6216;Teh Tubruk
6217;Pisang Goreng
6217;Teh Tubruk
6218;Bakmi Godog Keju
6218;Nasi Putih
6219;Latte
6220;Mineral Water
6220;Nasi Putih
6220;Nasi Putih
6220;Rawon
6221;Pisang Goreng
6221;Pisang Goreng
6249;Mineral Water
6250;Mineral Water
6251;Mineral Water
6252;Mineral Water
6256;Fresh Orange Juice
6258;Nasi Putih
6258;Rawon
6258;Teh Tarik
6259;Fresh Orange Juice
6264;Teh Tarik
6265;Espresso
6266;Espresso
6267;Latte
6268;Cappuccino
6269;Americano
6270;Roti Bakar
6271;Cappuccino
6272;Espresso
6273;Espresso
6274;Bakmi Godog Keju
6274;Bakwan Goreng
6274;Extra Kerupuk Putih
6274;Latte
6274;Nasi Goreng Jawa
6274;Nasi Goreng Jawa
6274;Nasi Putih
6274;Pisang Goreng
6274;Pisang Goreng
6274;Soto Ayam
6275;Fresh Orange Juice
6275;Teh Tubruk
6290;Latte
6291;Kopi Tubruk
6291;Macchiato
6291;Mineral Water
6291;Roti Bakar
6292;Kopi Tubruk
6292;Nasi Goreng Jawa
6293;Mineral Water
6293;Pisang Goreng
6293;Rawon
6293;Soto Ayam
6293;Teh Tubruk
6294;Americano
6294;Extra Kerupuk Putih
6294;Hot/Ice Lemon Tea
6294;Kopi Tubruk
6294;Latte
6294;Nasi Goreng Jawa
6294;Soto Ayam
6295;Bakmi Goreng Jawa
6295;Bakwan Goreng
6295;Extra Kerupuk Putih
6295;Fresh Orange Juice
6295;Fresh Orange Juice
6295;Mineral Water
6295;Nasi Putih
6295;Pisang Goreng
6295;Rawon
6295;Teh Tarik
6296;Kopi Tubruk
6296;Latte
6296;Pisang Goreng
6296;Teh Tubruk
6297;Americano
6297;French Fries
6297;Latte
6297;Latte
6297;Nasi Putih
6297;Pisang Goreng
6297;Soto Ayam
6297;Teh Tubruk
6298;Cappuccino
6298;Cappuccino
6298;Fresh Orange Juice
6298;Fresh Orange Juice
6304;Bakmi Godog Keju
6304;Bakmi Goreng Jawa
6304;Cappuccino
6304;Cappuccino
6304;Extra Kerupuk Putih
6304;Pisang Goreng
6309;Hot/Ice Lemon Tea
6309;Nasi Goreng Jawa
6309;Rawon
6309;Roti Bakar
6310;Pisang Goreng
6311;Macchiato
6312;Roti Bakar
6312;Teh Tubruk
6323;Americano
6323;Americano
6324;Macchiato
6325;Mineral Water
6325;Teh Tarik
6326;Bakmi Godog Keju
6326;Mineral Water
6327;Bakmi Godog Keju
6327;Bakmi Godog Keju
6327;Extra Kerupuk Putih
6327;Teh Tarik
6327;Teh Tarik
6328;Mineral Water
6329;Nasi Putih
6329;Nasi Putih
6329;Rawon
6330;Extra Kerupuk Putih
6330;Kopi Tubruk
6330;Nasi Putih
6331;Bakmi Godog Keju
6331;Cappuccino
6331;Teh Tarik
6332;Extra Kerupuk Putih
6332;Latte
6332;Pisang Goreng
6333;Latte
6333;Pisang Goreng
6335;Bakmi Goreng Jawa
6335;Soto Ayam
6335;Teh Tubruk
6335;Teh Tubruk
6336;Americano
6336;Mineral Water
6337;Pisang Goreng
6337;Pisang Goreng
6337;Pisang Goreng
6337;Rawon
6337;Teh Tubruk
6338;Nasi Putih
6339;Cappuccino
6339;Pisang Goreng
6339;Teh Tarik
6339;Teh Tubruk
6340;Nasi Putih
6340;Rawon
6341;Bakwan Goreng
6341;Hot/Ice Lemon Tea
6341;Nasi Goreng Jawa
6342;Hot/Ice Lemon Tea
6342;Hot/Ice Lemon Tea
6342;Nasi Goreng Jawa
6342;Nasi Putih
6342;Pisang Goreng
6342;Soto Ayam
6342;Soto Ayam
6342;Teh Tubruk
6343;Americano
6343;Americano
6343;Nasi Putih
6343;Teh Tubruk
6344;Nasi Goreng Jawa
6344;Pisang Goreng
6344;Teh Tubruk
6344;Teh Tubruk
6345;Bakmi Goreng Jawa
6345;Rawon
6345;Roti Bakar
6346;Bakmi Goreng Jawa
6346;Bakmi Goreng Jawa
6346;Bakmi Goreng Jawa
6346;Fresh Orange Juice
6346;Fresh Orange Juice
6347;Bakmi Godog Keju
6348;Nasi Goreng Jawa
6348;Nasi Putih
6348;Nasi Putih
6349;Fresh Orange Juice
6350;Pisang Goreng
6356;Pisang Goreng
6356;Pisang Goreng
6356;Spaghetti Bolognese
6356;Teh Tubruk
6356;Teh Tubruk
6356;Fresh Orange Juice
6357;Americano
6357;Americano
6357;French Fries
6357;Spaghetti Bolognese
6357;Spaghetti Bolognese
6357;Fresh Orange Juice
6357;Fresh Orange Juice
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6358;Nasi Goreng Jawa
6359;Cappuccino
6359;Cappuccino
6359;Mineral Water
6359;Pisang Goreng
6359;Rawon
6359;Teh Tubruk
6360;Macchiato 
6360;Macchiato 
6360;Pisang Goreng
6360;Teh Tubruk
6361;Kopi Tubruk
6361;Kopi Tubruk
6361;Pisang Goreng
6361;Pisang Goreng
6361;Teh Tubruk
6362;Pisang Goreng
6363;Kopi Tubruk
6364;Extra Kerupuk Putih
6364;Fresh Orange Juice
6364;Kopi Tubruk
6364;Nasi Goreng Jawa
6364;Teh Tubruk
6365;Bakmi Goreng Jawa
6365;Espresso
6365;Soto Ayam
6365;Teh Tarik
6366;Fresh Orange Juice
6367;Macchiato
6367;Macchiato
6368;Bakmi Godog Keju
6368;Fresh Orange Juice
6368;Fresh Orange Juice
6368;Mineral Water
6368;Nasi Goreng Jawa
6368;Nasi Goreng Jawa
6368;Pisang Goreng
6368;Teh Tubruk
6368;Teh Tubruk
6368;Teh Tubruk
6369;Hot/Ice Lemon Tea
6369;Nasi Putih
6370;Soto Ayam
6371;Latte
6371;Teh Tubruk
6372;Hot/Ice Lemon Tea
6372;Hot/Ice Lemon Tea
6372;Nasi Goreng Jawa
6372;Nasi Goreng Jawa
6373;Kopi Tubruk
6374;Latte
6375;Roti Bakar
6376;Extra Kerupuk Putih
6376;Kopi Tubruk
6376;Nasi Goreng Jawa
6376;Teh Tubruk
6377;Fresh Orange Juice
6377;Teh Tubruk
6378;Kopi Tubruk
6378;Pisang Goreng
6379;Extra Kerupuk Putih
6379;Mineral Water
6379;Soto Ayam
6380;Kopi Tubruk
6381;Nasi Putih
6381;Pisang Goreng
6381;Teh Tubruk
6383;Teh Tubruk
6384;Pisang Goreng
6385;Pisang Goreng
6385;Pisang Goreng
6385;French Fries
6385;French Fries
6403;Extra Kerupuk Putih
6403;Mineral Water
6403;Mineral Water
6403;Mineral Water
6403;Nasi Putih
6403;Nasi Putih
6403;Nasi Putih
6403;Nasi Putih
6403;Rawon
6403;Rawon
6403;Rawon
6403;Soto Ayam
6403;Teh Tubruk
6404;Extra Kerupuk Putih
6404;Extra Kerupuk Putih
6404;Pisang Goreng
6405;Hot/Ice Lemon Tea
6406;Kopi Tubruk
6407;Pisang Goreng
6407;Milo Dinosaur
6408;Spaghetti Bolognese
6408;Fresh Orange Juice
6409;Kopi Tubruk
6409;Roti Bakar
6410;Macchiato
6410;Macchiato
6411;Teh Tubruk
6412;Cappuccino
6412;Latte
6412;Rawon
6413;Macchiato
6414;Latte
6415;Pisang Goreng
6415;Pisang Goreng
6416;Soto Ayam
6416;Teh Tubruk
6417;Macchiato
6418;Latte
6419;Bakmi Godog Keju
6419;Kopi Tubruk
6420;Pisang Goreng
6420;Pisang Goreng
6421;Latte
6422;Latte
6423;Cappuccino
6424;Teh Tarik
6425;Fresh Orange Juice
6425;Kopi Tubruk
6425;Soto Ayam
6425;Teh Tarik
6425;Teh Tubruk
6426;Bakmi Godog Keju
6426;Latte
6427;Bakmi Godog Keju
6427;Teh Tubruk
6428;Nasi Putih
6428;Spaghetti Bolognese
6428;Fresh Orange Juice
6429;Fresh Orange Juice
6429;Rawon
6430;Kopi Tubruk
6431;Hot/Ice Lemon Tea
6432;Teh Tarik
6433;Mineral Water
6433;Nasi Goreng Jawa
6433;Nasi Putih
6433;Teh Tubruk
6434;Nasi Putih
6434;Rawon
6434;Spaghetti Bolognese
6434;Fresh Orange Juice
6435;Mineral Water
6436;Bakmi Godog Keju
6436;Nasi Goreng Jawa
6436;Nasi Goreng Jawa
6436;Teh Tubruk
6436;Teh Tubruk
6436;Teh Tubruk
6437;Bakmi Goreng Jawa
6437;Mineral Water
6437;Roti Bakar
6437;Teh Tarik
6438;Pisang Goreng
6438;Pisang Goreng
6439;Bakmi Godog Keju
6439;Bakmi Godog Keju
6439;Bakmi Goreng Jawa
6439;Bakmi Goreng Jawa
6440;Americano
6440;French Fries
6440;Kopi Tubruk
6440;Mineral Water
6440;Mineral Water
6440;Pisang Goreng
6441;Bakmi Goreng Jawa
6441;Latte
6441;Mineral Water
6442;Pisang Goreng
6442;Teh Tubruk
6443;Nasi Goreng Jawa
6443;Nasi Goreng Jawa
6444;Extra Kerupuk Putih
6444;Nasi Goreng Jawa
6444;Teh Tubruk
6445;Kopi Tubruk
6445;Teh Tubruk
6446;Extra Kerupuk Putih
6446;Soto Ayam
6446;Teh Tubruk
6447;Latte
6447;Macchiato
6447;Roti Bakar
6448;Kopi Tubruk
6448;Pisang Goreng
6449;Bakmi Goreng Jawa
6449;Cappuccino
6449;Teh Tubruk
6450;Mineral Water
6451;Bakmi Godog Keju
6451;Kopi Tubruk
6452;Pisang Goreng
6453;Kopi Tubruk
6453;Soto Ayam
6454;Fresh Orange Juice
6454;Fresh Orange Juice
6454;Nasi Goreng Jawa
6454;Pisang Goreng
6454;Soto Ayam
6454;Teh Tubruk
6454;Teh Tubruk
6454;Teh Tubruk
6455;Roti Bakar
6455;Soto Ayam
6455;Teh Tubruk
6456;Bakmi Goreng Jawa
6456;Mineral Water
6456;Roti Bakar
6456;Teh Tubruk
6456;Teh Tubruk
6457;Bakmi Godog Keju
6457;Bakmi Goreng Jawa
6457;Mineral Water
6457;Nasi Putih
6457;Nasi Putih
6457;Teh Tarik
6457;Teh Tarik
6458;Kopi Tubruk
6458;Pisang Goreng
6458;Teh Tubruk
6459;Kopi Tubruk
6460;Macchiato
6461;Bakmi Godog Keju
6461;Pisang Goreng
6461;Rawon
6461;Teh Tarik
6461;Teh Tubruk
6462;Pisang Goreng
6463;Bakmi Goreng Jawa
6463;Hot/Ice Lemon Tea
6463;Pisang Goreng
6463;Pisang Goreng
6463;Pisang Goreng
6463;Teh Tubruk
6463;Teh Tubruk
6464;Kopi Tubruk
6464;Pisang Goreng
6464;Soto Ayam
6464;Teh Tubruk
6464;Teh Tubruk
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6465;Bakmi Goreng Jawa
6466;Cappuccino
6466;Iced Tea
6466;Kopi Tubruk
6466;Roti Bakar
6467;Nasi Goreng Jawa
6468;Kopi Tubruk
6469;Kopi Tubruk
6469;Latte
6470;Pisang Goreng
6470;Rawon
6470;Rawon
6471;Extra Kerupuk Putih
6471;Kopi Tubruk
6471;Mineral Water
6471;Nasi Goreng Jawa
6472;Bakmi Godog Keju
6472;Extra Kerupuk Putih
6472;Kopi Tubruk
6472;Nasi Goreng Jawa
6472;Nasi Putih
6473;Kopi Tubruk
6473;Teh Tarik
6473;Teh Tarik
6474;Fresh Orange Juice
6474;Teh Tubruk
6474;Teh Tubruk
6475;Kopi Tubruk
6476;Kopi Tubruk
6476;Roti Bakar
6477;Macchiato
6478;Extra Kerupuk Putih
6478;Kopi Tubruk
6478;Kopi Tubruk
6478;Nasi Putih
6478;Pisang Goreng
6478;Pisang Goreng
6479;Soto Ayam
6480;Cappuccino
6480;Teh Tarik
6480;Teh Tarik
6480;Teh Tarik
6481;Nasi Goreng Jawa
6481;Nasi Goreng Jawa
6481;Pisang Goreng
6482;Soto Ayam
6483;Bakmi Godog Keju
6483;Fresh Orange Juice
6483;Soto Ayam
6483;Teh Tarik
6484;Macchiato
6484;Nasi Putih
6484;Pisang Goreng
6485;Bakmi Godog Keju
6485;Bakmi Godog Keju
6485;Nasi Goreng Jawa
6485;Nasi Putih
6485;Nasi Putih
6485;Pisang Goreng
6485;Rawon
6486;Extra Kerupuk Putih
6486;Kopi Tubruk
6486;Kopi Tubruk
6486;Kopi Tubruk
6486;Latte
6486;Mineral Water
6486;Nasi Goreng Jawa
6486;Teh Tubruk
6487;Kopi Tubruk
6488;Kopi Tubruk
6489;Extra Kerupuk Putih
6489;Soto Ayam
6489;Teh Tubruk
6489;Teh Tubruk
6490;Cappuccino
6490;Cappuccino
6490;Cappuccino
6490;French Fries
6490;Teh Tarik
6491;Roti Bakar
6492;Fresh Orange Juice
6492;Mineral Water
6492;Pisang Goreng
6493;Kopi Tubruk
6493;Nasi Putih
6494;Kopi Tubruk
6495;Roti Bakar
6496;Kopi Tubruk
6496;Kopi Tubruk
6497;Kopi Tubruk
6498;Cappuccino
6498;Fresh Orange Juice
6498;Fresh Orange Juice
6499;Americano
6499;Pisang Goreng
6499;Teh Tubruk
6500;Nasi Goreng Jawa
6501;Kopi Tubruk
6501;Pisang Goreng
6501;Pisang Goreng
6501;Teh Tubruk
6501;Teh Tubruk
6502;Americano
6502;Soto Ayam
6502;Teh Tubruk
6503;Bakmi Godog Keju
6503;Bakmi Goreng Jawa
6504;Nasi Putih
6504;Rawon
6504;Rawon
6505;Macchiato
6506;Pisang Goreng
6506;Teh Tubruk
6506;Teh Tubruk
6507;Extra Kerupuk Putih
6508;Pisang Goreng
6509;Cappuccino
6509;Pisang Goreng
6509;Spaghetti Bolognese
6509;Teh Tarik
6509;Teh Tubruk
6509;Fresh Orange Juice
6510;Kopi Tubruk
6511;Teh Tubruk
6512;Kopi Tubruk
6512;Kopi Tubruk
6513;Kopi Tubruk
6514;Nasi Goreng Jawa
6514;Rawon
6515;Kopi Tubruk
6516;Bakmi Godog Keju
6516;Bakmi Goreng Jawa
6516;Extra Kerupuk Putih
6516;Hot/Ice Lemon Tea
6516;Hot/Ice Lemon Tea
6516;Hot/Ice Lemon Tea
6516;Kopi Tubruk
6516;Nasi Goreng Jawa
6516;Pisang Goreng
6516;Pisang Goreng
6516;Soto Ayam
6516;Telur Orak Arik
6517;Cappuccino
6517;Kopi Tubruk
6517;Kopi Tubruk
6517;Kopi Tubruk
6517;Latte
6518;Bakmi Goreng Jawa
6518;Mineral Water
6518;Pisang Goreng
6519;Rawon
6519;Rawon
6520;Extra Kerupuk Putih
6520;Rawon
6521;Pisang Goreng
6521;Pisang Goreng
6522;Pisang Goreng
6522;Soto Ayam
6523;Cappuccino
6523;Soto Ayam
6524;Cappuccino
6524;Kopi Tubruk
6524;Kopi Tubruk
6524;Teh Tarik
6525;Kopi Tubruk
6525;Kopi Tubruk
6525;Kopi Tubruk
6526;Extra Kerupuk Putih
6526;Hot/Ice Lemon Tea
6526;Nasi Putih
6526;Soto Ayam
6527;Extra Kerupuk Putih
6528;Kopi Tubruk
6528;Roti Bakar
6529;Kopi Tubruk
6529;Roti Bakar
6529;Soto Ayam
6530;Soto Ayam
6531;Bakmi Goreng Jawa
6531;Nasi Goreng Jawa
6531;Rawon
6532;Extra Kerupuk Putih
6532;Extra Kerupuk Putih
6532;Extra Kerupuk Putih
6533;Extra Kerupuk Putih
6533;Nasi Goreng Jawa
6533;Nasi Goreng Jawa
6533;Soto Ayam
6533;Teh Tubruk
6533;Teh Tubruk
6534;Bakmi Goreng Jawa
6535;Latte
6535;Spaghetti Bolognese
6535;Teh Tubruk
6535;Fresh Orange Juice
6536;Latte
6536;Pisang Goreng
6536;Soto Ayam
6536;Spaghetti Bolognese
6536;Fresh Orange Juice
6537;Macchiato
6538;Kopi Tubruk
6539;Iced Tea
6539;Roti Bakar
6543;Bakmi Godog Keju
6543;Bakmi Goreng Jawa
6543;Fresh Orange Juice
6543;Pisang Goreng
6543;Teh Tarik
6544;Nasi Goreng Jawa
6545;Nasi Goreng Jawa
6545;Roti Bakar
6546;Bakmi Godog Keju
6546;Fresh Orange Juice
6546;Latte
6546;Soto Ayam
6547;Soto Ayam
6547;Teh Tubruk
6548;Kopi Tubruk
6548;Kopi Tubruk
6549;Latte
6549;Milo Dinosaur
6550;Bakmi Goreng Jawa
6550;Teh Tubruk
6551;Soto Ayam
6552;Extra Kerupuk Putih
6552;Extra Kerupuk Putih
6552;Kopi Tubruk
6552;Kopi Tubruk
6552;Nasi Goreng Jawa
6552;Nasi Goreng Jawa
6553;Cappuccino
6553;French Fries
6554;Hot Chocolate
6554;Kopi Tubruk
6554;Kopi Tubruk
6554;Macchiato
6554;Nasi Goreng Jawa
6554;Spaghetti Bolognese
6554;Teh Tubruk
6554;Fresh Orange Juice
6555;Bakmi Goreng Jawa
6555;Bakmi Goreng Jawa
6556;Teh Tubruk
6557;Bakmi Godog Keju
6557;Bakmi Goreng Jawa
6557;Bakwan Goreng
6557;Mineral Water
6557;Teh Tubruk
6558;Kopi Tubruk
6559;Americano
6560;Kopi Tubruk
6560;Soto Ayam
6560;Teh Tarik
6561;Extra Kerupuk Putih
6561;Macchiato
6561;Macchiato
6561;Soto Ayam
6561;Teh Tubruk
6562;Macchiato
6562;Pisang Goreng
6563;Kopi Tubruk
6563;Kopi Tubruk
6564;Kopi Tubruk
6565;Nasi Goreng Jawa
6565;Soto Ayam
6565;Teh Tubruk
6566;Cappuccino
6567;Cappuccino
6567;Soto Ayam
6568;Spaghetti Bolognese
6568;Fresh Orange Juice
6569;Bakmi Goreng Jawa
6569;Bakwan Goreng
6569;Extra Kerupuk Putih
6569;Latte
6569;Mineral Water
6569;Nasi Putih
6569;Nasi Putih
6569;Pisang Goreng
6569;Pisang Goreng
6569;Pisang Goreng
6570;Macchiato
6571;Bakmi Godog Keju
6571;Nasi Putih
6572;Kopi Tubruk
6573;French Fries
6573;French Fries
6573;Green Tea
6573;Nasi Goreng Jawa
6574;Soto Ayam
6575;Americano
6575;Fresh Orange Juice
6575;Kopi Tubruk
6575;Mineral Water
6575;Mineral Water
6575;Mineral Water
6576;Bakmi Goreng Jawa
6576;Extra Kerupuk Putih
6576;Kopi Tubruk
6576;Macchiato
6576;Nasi Goreng Jawa
6576;Pisang Goreng
6576;Teh Tubruk
6576;Teh Tubruk
6577;Kopi Tubruk
6578;Kopi Tubruk
6578;Pisang Goreng
6578;Teh Tubruk
6580;Kopi Tubruk
6581;Americano
6581;Cappuccino
6582;Teh Tarik
6582;Teh Tarik
6583;Extra Kerupuk Putih
6583;Nasi Goreng Jawa
6583;Pisang Goreng
6583;Rawon
6583;Rawon
6583;Teh Tubruk
6584;Nasi Goreng Jawa
6584;Teh Tubruk
6585;Cappuccino
6585;Cappuccino
6585;Cappuccino
6585;French Fries
6585;French Fries
6586;Cappuccino
6586;Iced Tea
6586;Kopi Tubruk
6586;Kopi Tubruk
6586;Nasi Goreng Jawa
6587;Kopi Tubruk
6587;Latte
6588;Bakmi Goreng Jawa
6588;Kopi Tubruk
6589;Roti Bakar
6589;Teh Tubruk
6590;Latte
6590;Pisang Goreng
6591;Macchiato
6592;Extra Kerupuk Putih
6592;Macchiato
6592;Rawon
6593;Soto Ayam
6594;Kopi Tubruk
6595;Extra Kerupuk Putih
6595;Nasi Goreng Jawa
6595;Nasi Putih
6595;Rawon
6595;Teh Tubruk
6595;Teh Tubruk
6596;Mineral Water
6596;Pisang Goreng
6596;Teh Tarik
6597;Latte
6597;Latte
6597;Latte
6597;Nasi Putih
6598;Kopi Tubruk
6598;Kopi Tubruk
6599;Latte
6599;Pisang Goreng
6600;Cappuccino
6601;French Fries
6601;Nasi Goreng Jawa
6601;Roti Bakar
6601;Teh Tarik
6602;Extra Kerupuk Putih
6602;Extra Kerupuk Putih
6602;Kopi Tubruk
6602;Kopi Tubruk
6602;Nasi Goreng Jawa
6602;Nasi Goreng Jawa
6602;Nasi Goreng Jawa
6603;Roti Bakar
6604;Latte
6604;Teh Tarik
6604;Teh Tarik
6605;Macchiato
6605;Soto Ayam
6606;Kopi Tubruk
6606;Pisang Goreng
6606;Teh Tubruk
6607;Iced Tea
6608;Kopi Tubruk
6609;Extra Kerupuk Putih
6609;Extra Kerupuk Putih
6609;Kopi Tubruk
6609;Kopi Tubruk
6609;Nasi Goreng Jawa
6609;Nasi Goreng Jawa
6609;Teh Tubruk
6610;Kopi Tubruk
6611;Cappuccino
6612;Bakmi Goreng Jawa
6612;Extra Kerupuk Putih
6612;Kopi Tubruk
6612;Nasi Goreng Jawa
6612;Soto Ayam
6613;Bakmi Godog Keju
6614;Bakmi Godog Keju
6614;Latte
6615;Pisang Goreng
6615;Pisang Goreng
6615;Roti Bakar
6616;Kopi Tubruk
6617;Pisang Goreng
6618;Extra Kerupuk Putih
6618;Extra Kerupuk Putih
6618;Mineral Water
6618;Nasi Putih
6619;Rawon
6619;Teh Tubruk
6620;Nasi Goreng Jawa
6620;Teh Tubruk
6621;Mineral Water
6621;Nasi Goreng Jawa
6622;Mineral Water
6622;Nasi Putih
6623;Cappuccino
6623;Kopi Tubruk
6623;Kopi Tubruk
6623;Kopi Tubruk
6623;Nasi Goreng Jawa
6623;Nasi Goreng Jawa
6623;Nasi Goreng Jawa
6623;Nasi Goreng Jawa
6624;Bakmi Goreng Jawa
6624;Nasi Goreng Jawa
6624;Roti Bakar
6625;Mineral Water
6625;Mineral Water
6625;Spaghetti Bolognese
6625;Fresh Orange Juice
6626;Pisang Goreng
6626;Rawon
6627;Kopi Tubruk
6627;Roti Bakar
6628;Teh Tarik
6629;Bakmi Godog Keju
6629;Nasi Goreng Jawa
6629;Nasi Putih
6629;Rawon
6629;Spaghetti Bolognese
6629;Teh Tubruk
6629;Teh Tubruk
6629;Teh Tubruk
6629;Teh Tubruk
6629;Fresh Orange Juice
6630;Extra Kerupuk Putih
6631;Kopi Tubruk
6632;Extra Kerupuk Putih
6632;Extra Kerupuk Putih
6632;Kopi Tubruk
6632;Soto Ayam
6632;Teh Tubruk
6633;Americano
6633;Pisang Goreng
6633;Roti Bakar
6633;Teh Tubruk
6634;Teh Tarik
6635;Kopi Tubruk
6635;Latte
6636;Teh Tarik
6637;Bakmi Godog Keju
6637;Extra Kerupuk Putih
6637;Mineral Water
6637;Pisang Goreng
6637;Soto Ayam
6637;Teh Tarik
6637;Teh Tubruk
6637;Teh Tubruk
6638;Nasi Goreng Jawa
6638;Pisang Goreng
6639;Roti Bakar
6640;Rawon
6640;Rawon
6641;Kopi Tubruk
6642;Pisang Goreng
6642;Teh Tubruk
6642;Teh Tubruk
6643;Cappuccino
6644;Kopi Tubruk
6645;Kopi Tubruk
6646;Iced Tea
6647;French Fries
6648;Kopi Tubruk
6649;Iced Tea
6650;Bakmi Goreng Jawa
6650;Latte
6650;Soto Ayam
6650;Teh Tubruk
6650;Teh Tubruk
6651;Cappuccino
6651;Extra Kerupuk Putih
6651;Fresh Orange Juice
6652;Cappuccino
6652;Nasi Putih
6652;Rawon
6652;Roti Bakar
6653;Bakmi Godog Keju
6653;Bakmi Goreng Jawa
6653;Extra Kerupuk Putih
6653;Kopi Tubruk
6653;Latte
6653;Nasi Goreng Jawa
6653;Teh Tubruk
6654;Soto Ayam
6655;Cappuccino
6655;Cappuccino
6655;Cappuccino
6656;Kopi Tubruk
6657;Kopi Tubruk
6657;Kopi Tubruk
6658;Cappuccino
6658;Cappuccino
6658;French Fries
6658;French Fries
6658;French Fries
6658;Iced Tea
6658;Iced Tea
6658;Iced Tea
6658;Iced Tea
6658;Iced Tea
6658;Iced Tea
6658;Kopi Tubruk
6658;Kopi Tubruk
6658;Latte
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6658;Nasi Goreng Jawa
6659;Cappuccino
6659;Iced Tea
6660;Macchiato
6661;Milo Dinosaur
6661;Pisang Goreng
6662;Bakmi Godog Keju
6662;Cappuccino
6662;Extra Kerupuk Putih
6662;Latte
6662;Nasi Putih
6662;Pisang Goreng
6663;Bakmi Godog Keju
6664;Macchiato
6665;Kopi Tubruk
6666;Cappuccino
6666;Teh Tarik
6667;Pisang Goreng
6668;Bakwan Goreng
6668;Extra Kerupuk Putih
6668;Nasi Putih
6668;Pisang Goreng
6668;Rawon
6668;Spaghetti Bolognese
